会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
24,大村,2025/10/15,1,15:19,1,4705,吉川勇作,37,長崎,56,B1,4.11,23.08,4.37,25.9,76,23.88,46,22.97,4,10
24,大村,2025/10/15,1,15:19,2,4020,川上清人,45,香川,66,B1,3.94,17.72,3.67,8.3,12,48.65,48,19.35,6,8
24,大村,2025/10/15,1,15:19,3,5296,永田　楽,23,愛知,45,B1,4.85,30.56,3.29,21.4,22,40.26,17,35.62,4,9
24,大村,2025/10/15,1,15:19,4,3652,森下　勇,52,群馬,56,B1,3.12,13.41,4.00,14.2,52,35.53,29,34.67,6,6
24,大村,2025/10/15,1,15:19,5,5241,門田　栞,25,香川,48,B1,3.91,21.74,5.26,42.1,37,15.94,68,25.76,5,7
24,大村,2025/10/15,1,15:19,6,4259,真庭明志,41,長崎,54,B1,5.64,46.30,6.14,45.6,46,32.39,24,38.03,42,
24,大村,2025/10/15,2,15:44,1,4039,村上功祐,46,大阪,57,B1,5.99,42.20,4.48,26.0,30,33.33,27,35.14,S2,
24,大村,2025/10/15,2,15:44,2,4106,坂井康嗣,45,佐賀,52,B1,3.67,15.66,4.72,34.4,33,37.66,31,36.00,3,8
24,大村,2025/10/15,2,15:44,3,4518,大須賀友,38,愛知,53,A1,6.00,41.82,7.08,62.1,23,38.16,37,30.77,1,12
24,大村,2025/10/15,2,15:44,4,5257,西丸侑太,21,香川,52,A2,6.68,50.94,4.47,26.6,38,30.56,15,23.61,2,11
24,大村,2025/10/15,2,15:44,5,5346,中村紋夕,22,愛知,48,B2,1.43,0.00,0.00,0.0,21,39.44,58,34.25,6,6
24,大村,2025/10/15,2,15:44,6,4653,小野達哉,39,大阪,53,A1,6.14,48.33,7.07,62.0,62,40.28,30,36.00,31,9
24,大村,2025/10/15,3,16:09,1,4895,門間雄大,34,東京,55,B1,4.71,20.75,5.07,20.0,43,31.88,21,47.30,11,
24,大村,2025/10/15,3,16:09,2,4624,高田　明,40,佐賀,50,A2,6.77,52.71,5.46,37.0,11,54.17,72,37.33,33,9
24,大村,2025/10/15,3,16:09,3,4364,池永　太,40,福岡,54,A1,6.85,54.92,6.97,48.5,56,32.47,62,28.00,46,11
24,大村,2025/10/15,3,16:09,4,3161,古場輝義,65,大阪,53,A2,5.33,33.94,5.69,38.7,70,23.61,59,36.99,4,10
24,大村,2025/10/15,3,16:09,5,5275,松田淳平,23,三重,52,B1,5.55,43.00,3.28,11.1,49,35.59,57,28.00,25,
24,大村,2025/10/15,3,16:09,6,4081,樋口範政,46,愛知,56,B1,3.95,22.22,5.33,33.3,15,31.46,28,25.40,3,8
24,大村,2025/10/15,4,16:36,1,3349,吉田一郎,57,長崎,52,A2,5.70,31.91,5.57,35.2,27,36.47,16,17.14,54,
24,大村,2025/10/15,4,16:36,2,4365,盛本真輔,40,兵庫,51,B1,5.18,33.64,4.29,20.5,44,30.43,14,15.69,1,10
24,大村,2025/10/15,4,16:36,3,4379,桑島和宏,41,東京,56,A1,6.48,46.61,5.31,31.2,67,26.67,66,41.10,1,11
24,大村,2025/10/15,4,16:36,4,5305,伊藤　栞,22,愛知,55,B2,2.53,7.35,1.11,0.0,58,43.24,55,34.67,62,
24,大村,2025/10/15,4,16:36,5,4151,下河誉史,43,福岡,56,A2,5.44,35.34,5.31,31.9,50,33.80,63,30.14,3,12
24,大村,2025/10/15,4,16:36,6,5014,梶山涼斗,27,佐賀,55,B1,4.86,27.47,3.88,12.5,28,35.06,32,43.84,45,
24,大村,2025/10/15,5,17:01,1,4193,郷原章平,44,福岡,51,A2,6.35,51.55,6.94,51.4,61,26.92,77,28.95,55,
24,大村,2025/10/15,5,17:01,2,4072,森永　淳,44,佐賀,52,A1,6.62,55.74,6.79,50.7,25,37.50,40,37.14,3,11
24,大村,2025/10/15,5,17:01,3,4846,佐藤駿介,32,山口,52,B1,3.36,16.25,5.08,30.7,40,21.54,47,43.84,1,
24,大村,2025/10/15,5,17:01,4,4940,白石有美,27,東京,56,B1,2.61,5.97,3.00,16.6,57,39.24,75,24.07,6,10
24,大村,2025/10/15,5,17:01,5,4044,湯川浩司,46,大阪,53,A1,7.09,52.10,4.38,0.0,36,28.57,71,28.95,43,12
24,大村,2025/10/15,5,17:01,6,5347,井澤聖奈,22,愛知,49,B2,1.54,0.00,1.20,0.0,48,48.48,50,48.00,45,
24,大村,2025/10/15,6,17:28,1,3652,森下　勇,52,群馬,56,B1,3.12,13.41,4.00,14.2,52,35.53,29,34.67,6,1
24,大村,2025/10/15,6,17:28,2,5319,近藤颯斗,24,愛知,52,B1,5.17,32.11,3.89,22.2,26,46.38,36,26.00,23,
24,大村,2025/10/15,6,17:28,3,4531,武富智亮,36,佐賀,53,A2,6.24,45.54,6.39,46.3,13,32.00,52,40.85,22,12
24,大村,2025/10/15,6,17:28,4,5346,中村紋夕,22,愛知,48,B2,1.43,0.00,0.00,0.0,21,39.44,58,34.25,6,2
24,大村,2025/10/15,6,17:28,5,4350,篠崎元志,39,福岡,53,A1,6.99,44.92,6.91,34.0,32,31.08,70,32.89,12,10
24,大村,2025/10/15,6,17:28,6,4017,向井美鈴,45,山口,45,A2,5.86,41.86,5.83,30.4,34,40.26,73,25.33,51,11
24,大村,2025/10/15,7,17:55,1,4888,金児隆太,38,群馬,52,A2,4.78,26.21,4.61,27.7,55,27.40,43,26.03,26,11
24,大村,2025/10/15,7,17:55,2,5241,門田　栞,25,香川,48,B1,3.91,21.74,5.26,42.1,37,15.94,68,25.76,5,1
24,大村,2025/10/15,7,17:55,3,3992,関口智久,46,埼玉,55,A2,4.76,22.47,4.69,25.0,53,34.25,13,31.58,35,
24,大村,2025/10/15,7,17:55,4,5145,島川海輝,22,山口,54,A2,5.58,39.22,6.13,50.0,20,35.21,78,36.49,1,12
24,大村,2025/10/15,7,17:55,5,5361,植竹玲奈,18,東京,50,B2,2.24,0.00,0.00,0.0,31,32.89,39,28.57,63,
24,大村,2025/10/15,7,17:55,6,4734,安河内将,35,佐賀,52,A1,7.05,53.27,7.02,55.1,71,19.44,23,36.99,F1,
24,大村,2025/10/15,8,18:23,1,4134,杉山貴博,45,東京,55,A1,5.82,40.60,5.27,29.7,39,33.78,65,37.50,26,
24,大村,2025/10/15,8,18:23,2,4081,樋口範政,46,愛知,56,B1,3.95,22.22,5.33,33.3,15,31.46,28,25.40,3,3
24,大村,2025/10/15,8,18:23,3,4887,富澤祐作,38,群馬,53,A2,4.62,28.32,4.33,20.0,51,17.65,19,33.82,4,12
24,大村,2025/10/15,8,18:23,4,4106,坂井康嗣,45,佐賀,52,B1,3.67,15.66,4.72,34.4,33,37.66,31,36.00,3,2
