会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
12,住之江,2026/04/19,1,15:16,1,4176,樋口喜彦,43,兵庫,55,B1,2.75,5.00,4.75,37.5,58,0.00,25,31.25,6 132,11
12,住之江,2026/04/19,1,15:16,2,5299,西丸敦基,23,香川,54,B1,5.41,40.82,2.91,9.0,75,33.33,20,28.57,1 5154,10
12,住之江,2026/04/19,1,15:16,3,3406,中里英夫,57,群馬,52,A2,5.37,33.03,5.35,35.2,81,0.00,74,22.22,164 63,
12,住之江,2026/04/19,1,15:16,4,4179,広次　修,43,山口,52,B1,6.00,38.38,4.87,23.6,65,25.00,52,38.89,56254,
12,住之江,2026/04/19,1,15:16,5,3859,多羅尾達,52,東京,51,B1,4.67,30.16,3.83,16.6,30,18.75,71,0.00,5 431,6
12,住之江,2026/04/19,1,15:16,6,5291,三嶌ここ,24,香川,51,B1,3.82,15.29,3.72,5.5,36,17.65,16,25.00,56S 4,
12,住之江,2026/04/19,2,15:46,1,3315,広瀬聖仁,60,愛知,53,B1,4.58,22.03,5.33,22.2,63,6.67,58,0.00,4 425,
12,住之江,2026/04/19,2,15:46,2,5098,大江　純,30,愛知,53,B1,5.22,28.57,5.36,20.0,83,0.00,35,40.00,341 65,8
12,住之江,2026/04/19,2,15:46,3,4163,山崎裕司,44,広島,50,A2,5.73,41.03,5.90,40.0,73,0.00,88,33.33,144 51,9
12,住之江,2026/04/19,2,15:46,4,4551,三川昂暁,37,福岡,56,A2,6.13,44.00,4.94,37.5,60,25.00,30,17.65,24235,8
12,住之江,2026/04/19,2,15:46,5,4945,上村宏太,34,東京,54,B1,4.51,23.26,4.59,17.6,69,0.00,61,20.00,56S 6,
12,住之江,2026/04/19,2,15:46,6,5195,北村寧々,24,長崎,47,B1,5.45,34.62,3.94,16.6,61,26.67,73,20.00,321 16,9
12,住之江,2026/04/19,3,16:22,1,4558,宮野　仁,36,岡山,56,B1,5.11,40.00,5.67,33.3,51,35.29,70,0.00,234 2,10
12,住之江,2026/04/19,3,16:22,2,5223,森清友翔,24,福岡,55,B1,4.39,23.71,3.67,0.0,34,18.75,65,0.00,114 34,11
12,住之江,2026/04/19,3,16:22,3,5205,刑部亜里,28,静岡,51,A2,5.46,34.82,5.63,25.0,53,37.50,23,0.00,1 2535,10
12,住之江,2026/04/19,3,16:22,4,4214,林　祐介,41,岡山,58,A2,5.43,34.34,5.17,34.7,85,0.00,63,16.67,5 4616,
12,住之江,2026/04/19,3,16:22,5,4230,濱崎直矢,42,埼玉,53,A1,6.91,53.03,5.68,36.0,79,0.00,15,26.67,12613,9
12,住之江,2026/04/19,3,16:22,6,5325,澁川　夏,22,大阪,52,B1,4.95,25.53,2.90,7.0,28,0.00,68,0.00,323 2,9
12,住之江,2026/04/19,4,16:50,1,3519,冨田秀幸,57,愛知,51,B1,4.49,17.78,4.92,20.0,39,47.06,29,29.41,3 5 54,
12,住之江,2026/04/19,4,16:50,2,4437,中田元泰,39,香川,55,A1,5.91,45.28,7.24,64.7,84,0.00,66,0.00,361 26,9
12,住之江,2026/04/19,4,16:50,3,3484,芝田浩治,54,兵庫,53,A2,6.01,45.69,5.21,36.3,22,37.50,75,20.00,32136,11
12,住之江,2026/04/19,4,16:50,4,3517,高橋　勲,58,東京,58,A2,5.39,34.43,5.75,35.7,82,55.56,34,0.00,4 3132,10
12,住之江,2026/04/19,4,16:50,5,4325,新出浩司,43,大阪,52,B1,4.46,16.92,4.77,27.1,56,42.86,56,14.29,2 4 44,12
12,住之江,2026/04/19,4,16:50,6,3820,樫葉次郎,54,徳島,61,B1,3.04,10.45,2.80,6.6,72,22.22,31,33.33,4 5 53,
12,住之江,2026/04/19,5,17:16,1,4977,馬野　耀,32,大阪,54,A2,6.14,46.88,5.80,39.3,31,11.76,84,22.22,1 5223,10
12,住之江,2026/04/19,5,17:16,2,4880,澤崎雄哉,30,東京,52,B1,5.13,31.67,5.55,45.4,77,0.00,22,14.29,2 5125,9
12,住之江,2026/04/19,5,17:16,3,4257,古川　健,42,広島,52,B1,4.44,24.05,3.80,20.0,26,31.25,79,33.33,6 2 23,12
12,住之江,2026/04/19,5,17:16,4,3869,井芹大志,50,福岡,54,B1,3.92,16.90,4.72,24.1,78,0.00,53,14.29,5 655,
12,住之江,2026/04/19,5,17:16,5,4499,滝川真由,38,長崎,47,B1,5.42,36.36,5.48,29.0,71,0.00,89,44.44,256 63,
12,住之江,2026/04/19,5,17:16,6,4298,宮下元胤,43,愛知,55,A1,6.18,42.73,6.24,45.1,38,29.41,59,28.57,25222,11
12,住之江,2026/04/19,6,17:42,1,3224,栗山繁洋,60,佐賀,53,B1,3.97,15.58,3.71,14.2,59,11.76,54,33.33,5 665,
12,住之江,2026/04/19,6,17:42,2,3859,多羅尾達,52,東京,51,B1,4.67,30.16,3.83,16.6,30,18.75,71,0.00,5 431,1
12,住之江,2026/04/19,6,17:42,3,4794,和田拓也,35,兵庫,54,A1,6.62,48.35,6.00,35.2,19,14.29,36,25.00,33321,11
12,住之江,2026/04/19,6,17:42,4,5156,坂野さく,29,福井,46,B1,4.76,23.47,4.38,20.8,33,37.50,67,33.33,635 14,12
12,住之江,2026/04/19,6,17:42,5,3790,佐口達也,53,群馬,52,B1,4.55,20.29,6.00,50.0,54,50.00,86,28.57,5 644,
12,住之江,2026/04/19,6,17:42,6,4738,清埜翔子,34,埼玉,46,A2,5.48,36.00,5.76,36.9,62,25.00,26,35.29,1 1411,10
12,住之江,2026/04/19,7,18:10,1,4465,大西　賢,39,東京,53,B1,4.78,28.13,4.30,25.9,68,0.00,80,22.22,644 2,
12,住之江,2026/04/19,7,18:10,2,3838,伊藤啓三,50,埼玉,51,B1,5.23,40.00,4.67,25.9,74,11.11,27,12.50,241 34,11
12,住之江,2026/04/19,7,18:10,3,4231,鈴木裕隆,42,愛知,57,A2,5.37,27.19,4.95,21.0,50,35.71,57,33.33,6 5661,
12,住之江,2026/04/19,7,18:10,4,4748,渡邉雄朗,39,東京,52,A1,6.70,51.40,5.00,25.0,66,26.67,87,33.33,541 61,12
12,住之江,2026/04/19,7,18:10,5,5140,吉田彩乃,25,静岡,48,B1,4.69,24.14,4.61,22.2,18,29.41,18,0.00,2 623,
12,住之江,2026/04/19,7,18:10,6,4528,黒井達矢,37,埼玉,53,A1,6.57,46.15,4.58,26.9,15,0.00,39,0.00,F13 6,
12,住之江,2026/04/19,8,18:40,1,5101,表　健太,29,福岡,56,B1,3.88,18.00,2.13,0.0,32,37.50,51,29.41,4 244,12
12,住之江,2026/04/19,8,18:40,2,4247,齊藤　優,43,徳島,55,B1,5.34,29.27,5.02,28.5,12,41.18,76,33.33,433 45,
12,住之江,2026/04/19,8,18:40,3,4974,安井瑞紀,32,岡山,48,A1,5.59,36.36,5.15,37.0,37,26.67,19,25.00,1 6522,12
12,住之江,2026/04/19,8,18:40,4,5098,大江　純,30,愛知,53,B1,5.22,28.57,5.36,20.0,83,0.00,35,40.00,341 65,2
12,住之江,2026/04/19,8,18:40,5,4551,三川昂暁,37,福岡,56,A2,6.13,44.00,4.94,37.5,60,25.00,30,17.65,24235,2
12,住之江,2026/04/19,8,18:40,6,4896,花本　剛,34,山口,59,B1,4.12,19.05,4.11,11.1,80,0.00,90,0.00,6 253,
