会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
14,鳴門,2026/04/23,1,08:48,1,4042,丸岡正典,46,大阪,53,A2,6.14,42.96,6.28,36.0,20,40.00,65,0.00,21,12
14,鳴門,2026/04/23,1,08:48,2,3477,近藤稔也,55,徳島,52,B1,3.94,12.77,4.78,28.6,32,20.00,79,0.00,4,7
14,鳴門,2026/04/23,1,08:48,3,3075,中村裕将,63,埼玉,55,B1,4.28,25.00,3.82,11.7,23,20.00,16,70.00,5,6
14,鳴門,2026/04/23,1,08:48,4,3411,池上隆行,56,広島,50,B1,3.80,12.20,4.00,0.0,10,0.00,25,50.00,6,9
14,鳴門,2026/04/23,1,08:48,5,3652,森下　勇,52,群馬,57,B1,3.70,16.05,4.11,22.2,80,0.00,73,0.00,4,8
14,鳴門,2026/04/23,1,08:48,6,5348,小林甘寧,22,広島,53,B1,3.81,18.75,1.96,0.0,66,0.00,78,0.00,61,
14,鳴門,2026/04/23,2,09:14,1,3546,中里昌志,57,埼玉,52,B1,4.23,13.64,4.60,25.0,78,0.00,19,63.64,65,
14,鳴門,2026/04/23,2,09:14,2,4743,木村仁紀,33,滋賀,55,A1,6.49,42.57,7.33,50.0,24,14.29,77,0.00,15,11
14,鳴門,2026/04/23,2,09:14,3,4097,貫地谷直,44,広島,56,B1,3.55,10.96,0.00,0.0,11,30.00,72,0.00,4,7
14,鳴門,2026/04/23,2,09:14,4,4161,黒柳浩孝,44,愛知,56,A2,5.40,32.74,7.63,75.0,26,30.00,20,27.27,52,8
14,鳴門,2026/04/23,2,09:14,5,5124,上瀧絢也,30,佐賀,53,B2,4.03,14.29,3.20,13.3,65,0.00,71,0.00,3,6
14,鳴門,2026/04/23,2,09:14,6,3523,寳田亮治,57,福岡,52,B1,4.47,25.32,0.00,0.0,27,70.00,70,0.00,1,9
14,鳴門,2026/04/23,3,09:40,1,4256,渡辺浩司,42,福岡,52,A1,6.90,53.27,7.22,44.4,71,0.00,10,30.00,32,7
14,鳴門,2026/04/23,3,09:40,2,4836,大谷健太,37,埼玉,52,B2,5.14,34.18,4.71,14.2,76,0.00,28,60.00,3,11
14,鳴門,2026/04/23,3,09:40,3,3567,吉岡　誠,55,山口,57,B1,3.60,16.67,0.00,0.0,69,0.00,83,0.00,4,10
14,鳴門,2026/04/23,3,09:40,4,4040,廣瀬将亨,47,兵庫,58,A2,5.95,41.09,5.23,26.6,30,10.00,29,20.00,24,9
14,鳴門,2026/04/23,3,09:40,5,4138,中井俊祐,45,大阪,54,B1,4.35,24.39,4.41,24.3,75,0.00,32,45.45,3,8
14,鳴門,2026/04/23,3,09:40,6,3772,一柳和孝,52,埼玉,54,B1,5.24,26.88,5.91,45.4,72,0.00,84,0.00,2,12
14,鳴門,2026/04/23,4,10:06,1,3246,星野政彦,61,兵庫,53,B2,3.64,15.56,5.36,35.7,28,0.00,67,0.00,66,
14,鳴門,2026/04/23,4,10:06,2,5278,田中駿兵,23,徳島,52,A1,7.35,62.50,5.67,37.7,81,0.00,75,0.00,54,12
14,鳴門,2026/04/23,4,10:06,3,3831,安藤裕貴,51,愛知,54,B1,4.89,34.78,0.00,0.0,21,33.33,15,18.18,4,8
14,鳴門,2026/04/23,4,10:06,4,3482,金子猛志,55,群馬,61,A2,4.80,26.98,0.00,0.0,19,30.00,18,50.00,36,11
14,鳴門,2026/04/23,4,10:06,5,4263,武重雄介,41,山口,56,A2,4.64,29.87,5.38,30.7,25,10.00,21,45.45,52,10
14,鳴門,2026/04/23,4,10:06,6,4336,松田竜馬,42,福岡,56,B1,4.93,31.52,5.62,34.6,29,50.00,27,45.45,11,
14,鳴門,2026/04/23,5,10:32,1,4089,妹尾忠幸,45,岡山,56,A2,6.01,36.03,7.15,50.0,83,0.00,68,0.00,66,9
14,鳴門,2026/04/23,5,10:32,2,4000,松本博昭,49,広島,55,A2,6.16,41.79,5.49,32.4,17,36.36,66,0.00,23,12
14,鳴門,2026/04/23,5,10:32,3,4887,富澤祐作,39,群馬,54,B1,5.07,36.47,5.67,33.3,67,0.00,74,0.00,6,10
14,鳴門,2026/04/23,5,10:32,4,5353,草川壮良,21,滋賀,51,B1,2.85,9.33,2.17,16.6,73,0.00,80,0.00,54,
14,鳴門,2026/04/23,5,10:32,5,3804,中渡修作,52,福岡,54,B1,4.93,30.00,4.77,25.5,84,0.00,30,0.00,23,
14,鳴門,2026/04/23,5,10:32,6,4538,笠置博之,35,大阪,54,A2,6.44,51.75,6.41,52.9,70,0.00,24,20.00,11,11
14,鳴門,2026/04/23,6,11:02,1,3075,中村裕将,63,埼玉,55,B1,4.28,25.00,3.82,11.7,23,20.00,16,70.00,5,1
14,鳴門,2026/04/23,6,11:02,2,4362,土屋智則,41,群馬,52,A1,6.75,45.24,5.83,38.8,79,0.00,14,14.29,31,10
14,鳴門,2026/04/23,6,11:02,3,4652,酒見峻介,40,佐賀,51,A2,4.70,30.61,6.44,44.4,14,63.64,12,40.00,S5,
14,鳴門,2026/04/23,6,11:02,4,5124,上瀧絢也,30,佐賀,53,B2,4.03,14.29,3.20,13.3,65,0.00,71,0.00,3,2
14,鳴門,2026/04/23,6,11:02,5,5053,山口広樹,30,福岡,55,B1,3.91,22.22,4.00,28.5,31,60.00,26,60.00,53,
14,鳴門,2026/04/23,6,11:02,6,3746,岡瀬正人,51,岡山,52,A2,5.73,37.96,5.73,33.3,22,18.18,82,0.00,42,11
14,鳴門,2026/04/23,7,11:33,1,3685,荒井輝年,52,岡山,55,B1,5.40,36.78,5.16,28.0,15,50.00,81,0.00,1,11
14,鳴門,2026/04/23,7,11:33,2,4097,貫地谷直,44,広島,56,B1,3.55,10.96,0.00,0.0,11,30.00,72,0.00,4,2
14,鳴門,2026/04/23,7,11:33,3,4425,大井清貴,40,山口,55,B1,4.55,16.88,3.56,11.1,77,0.00,13,60.00,54,
14,鳴門,2026/04/23,7,11:33,4,4256,渡辺浩司,42,福岡,52,A1,6.90,53.27,7.22,44.4,71,0.00,10,30.00,32,3
